"reef_number","reef_id","latitude","long","replicate_reef","reef_name","reef_zone","reef_area_ha","reef_visibility","image_date","image_year","enterer_initials","entered_date","distance_mainland_km","number_reef_nearest_1","zone_reef_nearest_1","area_reef_nearest_1","distance_reef_nearest_1","number_reef_nearest_2","zone_reef_nearest_2","area_reef_nearest_2","reef_nearest_2","number_reef_nearest_3","zone_reef_nearest_3","area_reef_nearest_3","reef_nearest_3","patch_id","replicate_patch","patch_zone_colour","patch_zone_name","patch_perimeter_m","patch_area_m2","patch_rugosity","halo_id","halo_perimeter_m","halo_area_m2","halo_rugosity","halo_width_1","halo_width_2","halo_width_3","halo_width_4","halo_width_5","notes","old_zone","zone_broad","zone_broad_pre2003","inital_reserve_estab_year","reserve_age","halo_width","halo_area","hw_pa","ha_pa","image_month","image_season","halo_area_excl_patch_area","log10_halo_area_excl_patch_area","log10_patch_area_m2","log10_halo_width_per_sqrt_patch_area","log10_halo_proportion_patch","log10_patch_perimeter_m","log10_halo_width","log10_hw_pa","abs_latitude","log_distance_mainland_km","zone_broad_adj","temp_sst","chl_log"
"22-101","R3147",22,152.629822,7,"U/N Reef","HPZ",605.33,"HP","29/07/09",2009,"AH","5/10/11",196.64,"21-588","MNPZ","213.84",0.28,"22-102","HPZ",335.31,0.98,"22-104A","HPZ",2099.07,0.86,"P314708",8,"dark blue","HPZ",15.22,15.57,NA,"H314708",26.14,50.51,NA,2.18,2.25,1.65,1.53,1.76,"","GUZ","fished","fished",NA,0,1.874,34.94,0.120359666024406,2.24405908798972,7,"winter",34.94,1.54332290064691,1.19228861256812,-0.323374719732301,0.351034288078792,1.18241465243455,0.272769586551759,-0.91951902601636,22,2.29587484521738,"fished",298.170257568359,1.56783148574018
"22-101","R3147",22,152.629822,7,"U/N Reef","HPZ",605.33,"HP","29/07/09",2009,"AH","5/10/11",196.64,"21-588","MNPZ","213.84",0.28,"22-102","HPZ",335.31,0.98,"22-104A","HPZ",2099.07,0.86,"P314704",4,"dark blue","HPZ",25.15,47.67,NA,"H314704",37.15,106.47,NA,1.74,2.14,1.27,1.99,3.01,"","GUZ","fished","fished",NA,0,2.03,58.8,0.0425844346549192,1.23348017621145,7,"winter",58.8,1.76937732607614,1.67824515192704,-0.531626538050308,0.0911321741490964,1.40053798939195,0.307496037913213,-1.37074911401383,22,2.29587484521738,"fished",298.170257568359,1.56783148574018
"22-101","R3147",22,152.629822,7,"U/N Reef","HPZ",605.33,"HP","29/07/09",2009,"AH","5/10/11",196.64,"21-588","MNPZ","213.84",0.28,"22-102","HPZ",335.31,0.98,"22-104A","HPZ",2099.07,0.86,"P314705",5,"dark blue","HPZ",20.46,32.23,NA,"H314705",32.34,80.58,NA,1.87,2.07,1.86,1.61,1.98,"","GUZ","fished","fished",NA,0,1.878,48.35,0.0582686937635743,1.50015513496742,7,"winter",48.35,1.68439647841902,1.50826030551233,-0.480434564826075,0.176136172906686,1.31090562937614,0.273695587930092,-1.23456471758224,22,2.29587484521738,"fished",298.170257568359,1.56783148574018
"22-101","R3147",22,152.629822,7,"U/N Reef","HPZ",605.33,"HP","29/07/09",2009,"AH","5/10/11",196.64,"21-588","MNPZ","213.84",0.28,"22-102","HPZ",335.31,0.98,"22-104A","HPZ",2099.07,0.86,"P314702",2,"dark blue","HPZ",50.81,186.85,NA,"H314702",140.75,1501.15,NA,10.2,11.32,21.78,10.97,13.72,"","GUZ","fished","fished",NA,0,13.598,1314.3,0.0727749531709928,7.03398447952904,7,"winter",1314.3,3.11869450789784,2.27149310218566,-0.00227151425473596,0.847201405712181,1.7059491949103,1.13347503683809,-1.13801806534756,22,2.29587484521738,"fished",298.170257568359,1.56783148574018
"22-104A","R4524",22.05,152.576121,5,"Horseshoe Reef (No 1)","HPZ",2099.07,"HP","29/07/09",2009,"AH","17/01/13",187.17,"22-104B","HPZ","135.6",0,"22-104C","HPZ",28.39,0,"22-111","HPZ",172.86,0.98,"P452402",2,"dark blue","HPZ",33.25,74.24,NA,"H452402",92.53,642.01,NA,11.55,10.37,5.03,6.84,12.12,"","GUZ","fished","fished",NA,0,9.182,567.77,0.123679956896552,7.64776400862069,7,"winter",567.77,2.75417244141516,1.87063796321081,0.0276183068245992,0.883534478204355,1.52179164963912,0.962937288430002,-0.907700674780803,22.05,2.27455038490953,"fished",298.145080566406,-0.585224675068772
"22-104A","R4524",22.05,152.576121,5,"Horseshoe Reef (No 1)","HPZ",2099.07,"HP","29/07/09",2009,"AH","17/01/13",187.17,"22-104B","HPZ","135.6",0,"22-104C","HPZ",28.39,0,"22-111","HPZ",172.86,0.98,"P452401",1,"dark blue","HPZ",57.62,124.02,NA,"H452401",111.08,875.24,NA,14.64,10.73,5.7,9.83,8.22,"More halos present but too difficult to define edges","GUZ","fished","fished",NA,0,9.824,751.22,0.0792130301564264,6.05724883083374,7,"winter",751.22,2.87576714179002,2.09349172701093,-0.0544575097083735,0.782275414779089,1.76057325394439,0.992288353797092,-1.10120337321384,22.05,2.27455038490953,"fished",298.145080566406,-0.585224675068772
"22-104A","R4524",22.05,152.576121,5,"Horseshoe Reef (No 1)","HPZ",2099.07,"HP","29/07/09",2009,"AH","17/01/13",187.17,"22-104B","HPZ","135.6",0,"22-104C","HPZ",28.39,0,"22-111","HPZ",172.86,0.98,"P452404",4,"dark blue","HPZ",37.11,80.17,NA,"H452404",73.8,412.23,NA,5.24,6.48,3.02,7.46,8.44,"","GUZ","fished","fished",NA,0,6.128,332.06,0.0764375701634028,4.14194835973556,7,"winter",332.06,2.52121656356726,1.90401188359739,-0.164687185174147,0.617204679969868,1.56949095434878,0.787318756624548,-1.11669312697284,22.05,2.27455038490953,"fished",298.145080566406,-0.585224675068772
"22-104A","R4524",22.05,152.576121,5,"Horseshoe Reef (No 1)","HPZ",2099.07,"HP","29/07/09",2009,"AH","17/01/13",187.17,"22-104B","HPZ","135.6",0,"22-104C","HPZ",28.39,0,"22-111","HPZ",172.86,0.98,"P452403",3,"dark blue","HPZ",31.78,74.08,NA,"H452403",74.65,427.06,NA,7.62,7.64,6.06,6.03,8.27,"","GUZ","fished","fished",NA,0,7.124,352.98,0.0961663066954644,4.76484881209503,7,"winter",352.98,2.54775009877109,1.86970097367388,-0.082126576045733,0.678049125097212,1.50215389287136,0.852723910791206,-1.01697706288267,22.05,2.27455038490953,"fished",298.145080566406,-0.585224675068772
"22-140","R4540",22.25,152.752537,5,"Sweetlip Reef","HPZ",2163.75,"HP","10/06/10",2010,"AH","11/12/14",195.81,"22-142","HPZ","87.46",0.49,"22-827","HPZ",77.69,1.37,"22-141","HPZ",508.6,2.22,"P454008",8,"dark blue","HPZ",49.49,99.53,NA,"H454008",81.22,475.87,NA,6.47,5.64,4.66,5.45,8.12,"","GUZ","fished","fished",NA,0,6.068,376.34,0.0609665427509294,3.78117150607857,6,"winter",376.34,2.57558038057351,1.9979540040694,-0.215931429920009,0.577626376504109,1.69451745381116,0.783045572114693,-1.21490843195471,22.25,2.29404716134372,"fished",298.205902099609,0.702810975171919
"22-140","R4540",22.25,152.752537,5,"Sweetlip Reef","HPZ",2163.75,"HP","10/06/10",2010,"AH","11/12/14",195.81,"22-142","HPZ","87.46",0.49,"22-827","HPZ",77.69,1.37,"22-141","HPZ",508.6,2.22,"P454004",4,"dark blue","HPZ",39.03,109.9,NA,"H454004",73.71,418.61,NA,6.67,8.02,5.1,4.37,4.62,"","GUZ","fished","fished",NA,0,5.756,308.71,0.0523748862602366,2.80900818926297,6,"winter",308.71,2.48955069775057,2.04099769242349,-0.260378060947178,0.448553005327079,1.59139855128125,0.760120785264568,-1.28087690715892,22.25,2.29404716134372,"fished",298.205902099609,0.702810975171919
"22-140","R4540",22.25,152.752537,5,"Sweetlip Reef","HPZ",2163.75,"HP","10/06/10",2010,"AH","11/12/14",195.81,"22-142","HPZ","87.46",0.49,"22-827","HPZ",77.69,1.37,"22-141","HPZ",508.6,2.22,"P454002",2,"dark blue","HPZ",62.5,208.76,NA,"H454002",101.55,776.56,NA,7.44,6.92,5.08,6.13,6.51,"","GUZ","fished","fished",NA,0,6.416,567.8,0.0307338570607396,2.71986970684039,6,"winter",567.8,2.75419538818984,2.31964728818342,-0.352559288815604,0.434548100006416,1.79588001734408,0.807264355276107,-1.51238293290732,22.25,2.29404716134372,"fished",298.205902099609,0.702810975171919
"22-140","R4540",22.25,152.752537,5,"Sweetlip Reef","HPZ",2163.75,"HP","10/06/10",2010,"AH","11/12/14",195.81,"22-142","HPZ","87.46",0.49,"22-827","HPZ",77.69,1.37,"22-141","HPZ",508.6,2.22,"P454003",3,"dark blue","HPZ",23.19,37.09,NA,"H454003",50.77,199.23,NA,4.61,6.67,2.59,3.81,4.07,"","GUZ","fished","fished",NA,0,4.35,162.14,0.117282286330547,4.37152871393907,6,"winter",162.14,2.20989016868126,1.56925683332861,-0.146139159709668,0.640633335352648,1.36530074863799,0.638489256954637,-0.930767576373974,22.25,2.29404716134372,"fished",298.205902099609,0.702810975171919
"22-140","R4540",22.25,152.752537,5,"Sweetlip Reef","HPZ",2163.75,"HP","10/06/10",2010,"AH","11/12/14",195.81,"22-142","HPZ","87.46",0.49,"22-827","HPZ",77.69,1.37,"22-141","HPZ",508.6,2.22,"P454001",1,"dark blue","HPZ",35.35,94.06,NA,"H454001",68.88,362.35,NA,5.63,4.06,3.81,6.33,5.87,"","GUZ","fished","fished",NA,0,5.14,268.29,0.0546459706570274,2.85232830108441,6,"winter",268.29,2.42860448547196,1.97340497441006,-0.275739368209755,0.455199511061895,1.54838941813292,0.710963118995276,-1.26244185541479,22.25,2.29404716134372,"fished",298.205902099609,0.702810975171919
"22-140","R4540",22.25,152.752537,5,"Sweetlip Reef","HPZ",2163.75,"HP","10/06/10",2010,"AH","11/12/14",195.81,"22-142","HPZ","87.46",0.49,"22-827","HPZ",77.69,1.37,"22-141","HPZ",508.6,2.22,"P454006",6,"dark blue","HPZ",40.79,110.42,NA,"H454006",73.12,413.88,NA,5.19,5.93,3.63,4.43,5.72,"","GUZ","fished","fished",NA,0,4.98,303.46,0.0451005252671617,2.74823401557689,6,"winter",303.46,2.4821014534866,2.04304774280412,-0.324294528642342,0.439053710682479,1.61055370531709,0.697229342759718,-1.3458184000444,22.25,2.29404716134372,"fished",298.205902099609,0.702810975171919
"22-140","R4540",22.25,152.752537,5,"Sweetlip Reef","HPZ",2163.75,"HP","10/06/10",2010,"AH","11/12/14",195.81,"22-142","HPZ","87.46",0.49,"22-827","HPZ",77.69,1.37,"22-141","HPZ",508.6,2.22,"P454007",7,"dark blue","HPZ",32.87,76.57,NA,"H454007",51.93,204.26,NA,3.39,4.27,2.58,2.28,3.71,"","GUZ","fished","fished",NA,0,3.246,127.69,0.0423925819511558,1.66762439597754,6,"winter",127.69,2.10615688696684,1.88405864709394,-0.430680808056756,0.222098239872901,1.51679970408162,0.511348515490213,-1.37271013160373,22.25,2.29404716134372,"fished",298.205902099609,0.702810975171919
"22-140","R4540",22.25,152.752537,5,"Sweetlip Reef","HPZ",2163.75,"HP","10/06/10",2010,"AH","11/12/14",195.81,"22-142","HPZ","87.46",0.49,"22-827","HPZ",77.69,1.37,"22-141","HPZ",508.6,2.22,"P454005",5,"dark blue","HPZ",20.77,26.45,NA,"H454005",35.38,93.71,NA,2.84,2.68,1.86,3.56,2.83,"","GUZ","fished","fished",NA,0,2.754,67.26,0.104120982986767,2.54291115311909,6,"winter",67.26,1.82775686297862,1.4224256763712,-0.271248902264697,0.405331186607412,1.3174364965351,0.439963935920905,-0.982461740450302,22.25,2.29404716134372,"fished",298.205902099609,0.702810975171919
"22-141","R3166",22.3,152.662797,3,"Dicks Reef","HPZ",508.6,"HP","10/06/10",2010,"AH","12/12/14",191.6,"22-144","HPZ","477.57",1.24,"22-140","HPZ",2163.75,2.24,"22-143","HPZ",842.98,3.63,"P316604",4,"dark blue","HPZ",24.45,40.46,NA,"H316604",39.5,110.63,NA,2.02,2.26,2.29,2.29,2.96,"","GUZ","fished","fished",NA,0,2.364,70.17,0.0584280771131982,1.73430548690064,6,"winter",70.17,1.84615147652882,1.60702587843479,-0.429865467008175,0.23912559809403,1.38827886345964,0.373647472209218,-1.23337840622557,22.3,2.28465628278852,"fished",298.133697509766,0.880067907516071
"22-141","R3166",22.3,152.662797,3,"Dicks Reef","HPZ",508.6,"HP","10/06/10",2010,"AH","12/12/14",191.6,"22-144","HPZ","477.57",1.24,"22-140","HPZ",2163.75,2.24,"22-143","HPZ",842.98,3.63,"P316605",5,"dark blue","HPZ",14.6,15.04,NA,"H316605",27.26,53.17,NA,1.65,3.48,1.37,1.37,2.2,"","GUZ","fished","fished",NA,0,2.014,38.13,0.133909574468085,2.53523936170213,6,"winter",38.13,1.58126680527367,1.17724783625562,-0.284564451910213,0.404018969018047,1.16435285578444,0.304059466217599,-0.873188370038025,22.3,2.28465628278852,"fished",298.133697509766,0.880067907516071
"22-141","R3166",22.3,152.662797,3,"Dicks Reef","HPZ",508.6,"HP","10/06/10",2010,"AH","12/12/14",191.6,"22-144","HPZ","477.57",1.24,"22-140","HPZ",2163.75,2.24,"22-143","HPZ",842.98,3.63,"P316602",2,"dark blue","HPZ",19.22,27.75,NA,"H316602",42.49,138.79,NA,5.56,3.15,2.3,2.85,4.2,"","GUZ","fished","fished",NA,0,3.612,111.04,0.130162162162162,4.00144144144144,6,"winter",111.04,2.04547945311078,1.4432629874587,-0.163883752087879,0.602216465652085,1.28375338333253,0.557747741641468,-0.885515245817227,22.3,2.28465628278852,"fished",298.133697509766,0.880067907516071
"22-141","R3166",22.3,152.662797,3,"Dicks Reef","HPZ",508.6,"HP","10/06/10",2010,"AH","12/12/14",191.6,"22-144","HPZ","477.57",1.24,"22-140","HPZ",2163.75,2.24,"22-143","HPZ",842.98,3.63,"P316603",3,"dark blue","HPZ",39.89,82.55,NA,"H316603",55.28,208.68,NA,2.7,1.98,1.23,3.01,5.52,"","GUZ","fished","fished",NA,0,2.888,126.13,0.034984857662023,1.52792247122956,6,"winter",126.13,2.10081839573154,1.91671707759881,-0.497761349901805,0.184101318132724,1.60086403630984,0.460597188897601,-1.45611988870121,22.3,2.28465628278852,"fished",298.133697509766,0.880067907516071
"22-141","R3166",22.3,152.662797,3,"Dicks Reef","HPZ",508.6,"HP","10/06/10",2010,"AH","12/12/14",191.6,"22-144","HPZ","477.57",1.24,"22-140","HPZ",2163.75,2.24,"22-143","HPZ",842.98,3.63,"P316601",1,"dark blue","HPZ",19.92,28.24,NA,"H316601",40.91,129.11,NA,4.23,3.3,2.99,2.87,2.79,"","GUZ","fished","fished",NA,0,3.236,100.87,0.114589235127479,3.57188385269122,6,"winter",100.87,2.00376202082825,1.45086469237977,-0.215423833249648,0.55289732844848,1.29928933408768,0.510008512940235,-0.94085617943953,22.3,2.28465628278852,"fished",298.133697509766,0.880067907516071
"23-052A","R4559",23.45,151.968392,3,"Heron Reef","CPZ",6283.21,"HP","3/08/06",2006,"AH","18/01/13",62.07,"23-054","CPZ","1869.29",0,"23-053","MNPZ",3690.03,0.3,"23-055A","SRZ",2844.15,1.22,"P455907",7,"green/orange","SRZ",76.62,396.67,NA,"H455907",134.27,1383.11,NA,11.01,7.53,9,7.88,10.78,"","MNPZ","fished","protected",1975,0,9.24,986.44,0.023293921899816,2.48680263191066,8,"winter",986.44,2.99407067452346,2.598429356191,-0.333542706875391,0.395641318332466,1.88434214764706,0.965671971220107,-1.63275738497089,23.45,1.79982283099332,"fished",297.551849365234,1.6073511686386
"23-052A","R4559",23.45,151.968392,3,"Heron Reef","CPZ",6283.21,"HP","3/08/06",2006,"AH","18/01/13",62.07,"23-054","CPZ","1869.29",0,"23-053","MNPZ",3690.03,0.3,"23-055A","SRZ",2844.15,1.22,"P455905",5,"green/orange","SRZ",96.9,455.24,NA,"H455905",129.51,1216.11,NA,6.81,6.82,5.81,6.84,8.04,"","MNPZ","fished","protected",1975,0,6.864,760.87,0.0150777611809156,1.67136016167296,8,"winter",760.87,2.88131046083691,2.6582404146701,-0.492542932494402,0.223070046166803,1.98632377705077,0.836577274840649,-1.82166313982945,23.45,1.79982283099332,"fished",297.551849365234,1.6073511686386
"23-052A","R4559",23.45,151.968392,3,"Heron Reef","CPZ",6283.21,"HP","3/08/06",2006,"AH","18/01/13",62.07,"23-054","CPZ","1869.29",0,"23-053","MNPZ",3690.03,0.3,"23-055A","SRZ",2844.15,1.22,"P455906",6,"green/orange","SRZ",99.61,617.24,NA,"H455906",148.81,1690.23,NA,8.86,12.44,5.86,9.9,7.48,"","MNPZ","fished","protected",1975,0,8.908,1072.99,0.0144319875575141,1.73836757177111,8,"winter",1072.99,3.03059567446823,2.79045406258939,-0.445446822932695,0.240141611878838,1.99830294009854,0.949780208362,-1.84067385422739,23.45,1.79982283099332,"fished",297.551849365234,1.6073511686386
"23-052A","R4559",23.45,151.968392,3,"Heron Reef","CPZ",6283.21,"HP","30/10/11",2011,"AH","15/12/14",62.07,"23-054","CPZ","1869.29",0,"23-053","MNPZ",3690.03,0.3,"23-055A","SRZ",2844.15,1.22,"",NA,"","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Halos present but too low res to measure","MNPZ","fished","protected",1975,0,NA,NA,NA,NA,10,"spring",NA,NA,NA,NA,NA,NA,NA,NA,23.45,1.79982283099332,"fished",297.551849365234,1.6073511686386
"23-052A","R4559",23.45,151.968392,3,"Heron Reef","CPZ",6283.21,"HP","3/08/06",2006,"AH","18/01/13",62.07,"23-054","CPZ","1869.29",0,"23-053","MNPZ",3690.03,0.3,"23-055A","SRZ",2844.15,1.22,"P455908",8,"green/orange","SRZ",48.48,72.63,NA,"H455908",80.29,451.4,NA,3.75,9.66,5.25,8.72,6.93,"","MNPZ","fished","protected",1975,0,6.862,378.77,0.094478865482583,5.21506264628941,8,"winter",378.77,2.57837557394684,1.8611160441614,-0.094107308360543,0.717259529785443,1.68556261115823,0.836450713720155,-1.02466533044124,23.45,1.79982283099332,"fished",297.551849365234,1.6073511686386
"23-052A","R4559",23.45,151.968392,3,"Heron Reef","CPZ",6283.21,"HP","3/08/06",2006,"AH","18/01/13",62.07,"23-054","CPZ","1869.29",0,"23-053","MNPZ",3690.03,0.3,"23-055A","SRZ",2844.15,1.22,"P455910",10,"yellow","CPZ",80.38,412.06,NA,"H455910",133.45,1330.27,NA,12.79,6.27,13.95,5.56,10.74,"","MNPZ","fished","protected",1975,0,9.862,918.21,0.023933407756152,2.2283405329321,8,"winter",918.21,2.96294201825049,2.61496045819744,-0.313515230903603,0.347981560053044,1.90514800185602,0.993964998195119,-1.62099546000233,23.45,1.79982283099332,"fished",297.551849365234,1.6073511686386
"23-052A","R4559",23.45,151.968392,3,"Heron Reef","CPZ",6283.21,"HP","3/08/06",2006,"AH","18/01/13",62.07,"23-054","CPZ","1869.29",0,"23-053","MNPZ",3690.03,0.3,"23-055A","SRZ",2844.15,1.22,"P455904",4,"yellow","CPZ",14.99,16.16,NA,"H455904",88.05,549.21,NA,8.19,18.71,12.25,7.63,8.72,"","MNPZ","fished","protected",1975,0,11.1,533.05,0.686881188118812,32.9857673267327,8,"winter",533.05,2.72676794768632,1.20844135643857,0.441102300567374,1.51832659124775,1.17580163284828,1.04532297878666,-0.16311837765191,23.45,1.79982283099332,"fished",297.551849365234,1.6073511686386
"23-052A","R4559",23.45,151.968392,3,"Heron Reef","CPZ",6283.21,"HP","3/08/06",2006,"AH","18/01/13",62.07,"23-054","CPZ","1869.29",0,"23-053","MNPZ",3690.03,0.3,"23-055A","SRZ",2844.15,1.22,"P455903",3,"yellow","CPZ",58.27,208.47,NA,"H455903",126.94,1218.33,NA,10.87,10.03,12.88,16.43,9.49,"","MNPZ","fished","protected",1975,0,11.94,1009.86,0.0572744279752482,4.84415023744424,8,"winter",1009.86,3.00426117037492,2.31904356639911,-0.0825174564062064,0.685217603975804,1.76544501809015,1.07700432679335,-1.24203923960576,23.45,1.79982283099332,"fished",297.551849365234,1.6073511686386
"23-052A","R4559",23.45,151.968392,3,"Heron Reef","CPZ",6283.21,"HP","3/08/06",2006,"AH","18/01/13",62.07,"23-054","CPZ","1869.29",0,"23-053","MNPZ",3690.03,0.3,"23-055A","SRZ",2844.15,1.22,"P455902",2,"yellow","CPZ",63.81,280.41,NA,"H455902",111.56,955.9,NA,8.86,8.32,5.62,7.88,6.84,"","MNPZ","fished","protected",1975,0,7.504,675.49,0.0267608145215934,2.40893691380479,8,"winter",675.49,2.82961892408053,2.44779349740938,-0.348603923333683,0.381825426671146,1.80488874462239,0.875292825371008,-1.57250067203837,23.45,1.79982283099332,"fished",297.551849365234,1.6073511686386
"23-052A","R4559",23.45,151.968392,3,"Heron Reef","CPZ",6283.21,"HP","3/08/06",2006,"AH","18/01/13",62.07,"23-054","CPZ","1869.29",0,"23-053","MNPZ",3690.03,0.3,"23-055A","SRZ",2844.15,1.22,"P455901",1,"yellow","CPZ",32.58,79.67,NA,"H455901",85.46,566.09,NA,7.88,6.45,9.35,9.14,8.19,"","MNPZ","fished","protected",1975,0,8.202,486.42,0.102949667377934,6.10543491904104,8,"winter",486.42,2.68701142340092,1.90129481716557,-0.0367276436313177,0.785716606235353,1.51295107997249,0.913919764951466,-0.987375052214101,23.45,1.79982283099332,"fished",297.551849365234,1.6073511686386
"23-052A","R4559",23.45,151.968392,3,"Heron Reef","CPZ",6283.21,"HP","3/08/06",2006,"AH","18/01/13",62.07,"23-054","CPZ","1869.29",0,"23-053","MNPZ",3690.03,0.3,"23-055A","SRZ",2844.15,1.22,"P455909",9,"yellow","CPZ",61.66,287.13,NA,"H455909",135.12,1335.36,NA,12.74,8.37,13.52,15.65,6.61,"","MNPZ","fished","protected",1975,0,11.378,1048.23,0.0396266499495002,3.65071570368822,8,"winter",1048.23,3.02045658491057,2.45807857094928,-0.172973356042889,0.562378013961286,1.79000352039049,1.05606592943175,-1.40201264151753,23.45,1.79982283099332,"fished",297.551849365234,1.6073511686386
"23-053","R4558",23.45,151.889333,2,"Wistari Reef","CPZ",3690.03,"HP","3/08/06",2006,"AH","17/01/13",57.59,"23-052A","CPZ","6283.21",0.26,"23-088A","CPZ",100.86,2.19,"23-088B","CPZ",36.35,2.99,"P455804",4,"green","MNPZ",44.45,70.55,NA,"H455804",76.07,396.75,NA,3.73,7.51,5.54,4.2,6.63,"","MNPZ","fished","protected",1975,0,5.522,326.2,0.0782707299787385,4.62367115520907,8,"winter",326.2,2.51348395670426,1.84849701809037,-0.182152106741939,0.66498693861389,1.64787176530623,0.742096402303244,-1.10640061578712,23.45,1.76782349800752,"fished",297.483825683594,1.98657446522512
"23-053","R4558",23.45,151.889333,2,"Wistari Reef","CPZ",3690.03,"HP","3/08/06",2006,"AH","17/01/13",57.59,"23-052A","CPZ","6283.21",0.26,"23-088A","CPZ",100.86,2.19,"23-088B","CPZ",36.35,2.99,"P455808",8,"green","MNPZ",9.16,5.6,NA,"H455808",32.09,77.19,NA,5.27,2.92,2.4,3.83,3.72,"","MNPZ","fished","protected",1975,0,3.628,71.59,0.647857142857143,12.7839285714286,8,"winter",71.59,1.85485236241783,0.7481880270062,0.185573264884957,1.10666433541163,0.96189547366785,0.559667278388058,-0.188520748618143,23.45,1.76782349800752,"fished",297.483825683594,1.98657446522512
"23-053","R4558",23.45,151.889333,2,"Wistari Reef","CPZ",3690.03,"HP","3/08/06",2006,"AH","17/01/13",57.59,"23-052A","CPZ","6283.21",0.26,"23-088A","CPZ",100.86,2.19,"23-088B","CPZ",36.35,2.99,"P455801",1,"green","MNPZ",73.42,271.74,NA,"H455801",112.46,891.22,NA,8.84,6.19,4.86,4.28,6.61,"","MNPZ","fished","protected",1975,0,6.156,619.48,0.022654007507176,2.27967910502686,8,"winter",619.48,2.79202728967923,2.4341535710666,-0.427778174373859,0.357873718612634,1.86581438016797,0.789298611159441,-1.64485495990716,23.45,1.76782349800752,"fished",297.483825683594,1.98657446522512
"23-053","R4558",23.45,151.889333,2,"Wistari Reef","CPZ",3690.03,"HP","3/08/06",2006,"AH","17/01/13",57.59,"23-052A","CPZ","6283.21",0.26,"23-088A","CPZ",100.86,2.19,"23-088B","CPZ",36.35,2.99,"P455807",7,"green","MNPZ",32.09,50.23,NA,"H455807",68.7,362.94,NA,5.63,6.37,4.56,5.94,8.06,"","MNPZ","fished","protected",1975,0,6.112,312.71,0.121680270754529,6.22556241290066,8,"winter",312.71,2.49514176955562,1.70096317815955,-0.0642982435121411,0.794178591396073,1.5063697170955,0.786183345567633,-0.914779832591916,23.45,1.76782349800752,"fished",297.483825683594,1.98657446522512
"23-053","R4558",23.45,151.889333,2,"Wistari Reef","CPZ",3690.03,"HP","3/08/06",2006,"AH","17/01/13",57.59,"23-052A","CPZ","6283.21",0.26,"23-088A","CPZ",100.86,2.19,"23-088B","CPZ",36.35,2.99,"P455802",2,"green","MNPZ",31.78,48.77,NA,"H455802",73.04,384.34,NA,6.91,7.54,5.14,5.68,6.43,"","MNPZ","fished","protected",1975,0,6.34,335.57,0.129997949559155,6.88066434283371,8,"winter",335.57,2.52578312791104,1.68815275559157,-0.0419871199140505,0.837630372319478,1.50215389287136,0.802089257881733,-0.886063497709834,23.45,1.76782349800752,"fished",297.483825683594,1.98657446522512
"23-053","R4558",23.45,151.889333,2,"Wistari Reef","CPZ",3690.03,"HP","3/08/06",2006,"AH","17/01/13",57.59,"23-052A","CPZ","6283.21",0.26,"23-088A","CPZ",100.86,2.19,"23-088B","CPZ",36.35,2.99,"P455810",10,"green","MNPZ",24.9,23.19,NA,"H455810",48.67,162.84,NA,2.79,5.67,3.43,3.58,4.58,"","MNPZ","fished","protected",1975,0,4.01,139.65,0.172919361793877,6.02199223803364,8,"winter",139.65,2.14504094003702,1.36530074863799,-0.0795060016988114,0.779740191399036,1.39619934709574,0.603144372620182,-0.762156376017804,23.45,1.76782349800752,"fished",297.483825683594,1.98657446522512
"23-053","R4558",23.45,151.889333,2,"Wistari Reef","CPZ",3690.03,"HP","3/08/06",2006,"AH","17/01/13",57.59,"23-052A","CPZ","6283.21",0.26,"23-088A","CPZ",100.86,2.19,"23-088B","CPZ",36.35,2.99,"P455806",6,"green","MNPZ",22.88,23.83,NA,"H455806",39.69,113.53,NA,3.03,3.51,3.16,2.03,3.11,"","MNPZ","fished","protected",1975,0,2.968,89.7,0.124548887956358,3.76416281997482,8,"winter",89.7,1.95279244304409,1.37712404234646,-0.216098124566239,0.575668400697636,1.35945602012099,0.472463896606989,-0.904660145739465,23.45,1.76782349800752,"fished",297.483825683594,1.98657446522512
